VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-03256_PSM_0_22ORW0DMZS	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/JTS6_64G2_GG2_01_734.mzXML	1314	2689	4459	Leucinostatin_A;_CC-1014;_ICI_13959;_M_1	20	2.9e-44	1217.84	609.929	371.233	M+2H	2	N1([C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NC(C(=O)N[C@H](C(=O)N[C@@H](C(=O)NC(C(=O)NC(C(=O)NCCC(=O)N[C@H](CN(C)C)C)(C)C)(C)C)CC(C)C)CC(C)C)(C)C)[C@@H](C(C)C)O)C[C@@H](CC(CC(=O)CC)O)C)C[C@@H](C1)C)C(=O)/C=C/[C@@H](CC)C	0.00
spectra-01284_PSM_9_PBHNFKM1RK	MSV000079050/raw/Cyanobacteria/EHu-7H_GA5_01_23228.mzXML	633	1704	676	Laxaphycin_D_Laxaphycin_D	23	5.7e-44	1366.81	1367.83	260.108	M+H	1	CCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1	0.00
spectra-10193_PSM_18_V52SFYNDXK	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Dunn_Cz1_71E10_RE10_01_813.mzXML	2156	3176	2164	Antibiotic_FR_901459_Antibiotic_FR_901459	25	7.7e-44	1217.84	609.921	426.858	M+2H	2	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	0.00
spectra-01833_PSM_3_4H4BFQC5Z0	MSV000078635/spectrum/Large_Pseudomonas_v2/P3-C-12_P1-C-12_01_3484.mzXML	127	261	3838	Bacillomycin_D3;_Raubitschek_substance	21	1.7e-43	1044.55	1045.56	97.976	M+H	1	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1CCC2)CCC(=O)O)CO)C(O)C)CCCCCCCCC(CC)C)CC(=O)N)Cc1ccc(cc1)O)CC(=O)N	0.00
spectra-04825_PSM_0_LTV0UQC33W	MSV000078635/spectrum/Large_Pseudomonas_v2/P2-F-11_P1-F-11_01_3408.mzXML	125	251	3816	Bacillomycin_D2;_Raubitschek_substance	21	2.3e-43	1030.53	1031.53	94.667	M+H	1	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1CCC2)CCC(=O)O)CO)C(O)C)CCCCCCCCCCC)CC(=O)N)Cc1ccc(cc1)O)CC(=O)N	0.00
spectra-00067_PSM_3_G82VJ3D7EW	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_F-12_P1-F-12_01_13524.mzXML	170	682	4077	[Val7]-Surfactin_C13ai	20	6.0e-43	993.636	994.659	240.032	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)O)CC(C)C)C(C)C)CCCCCCC(CC)C)CCC(=O)O)CC(C)C)CC(C)C	0.00
spectra-00011_PSM_0_LHW899EAIK	MSV000078936/raw/Samples/ISP2-s-EAM-P-09_E-11_P1-E-11_01_13615.mzXML	124	609	1440	Ilamycins_Ilamycin_B1	19	9.4e-43	1011.58	1012.58	215.123	M+H	1	CC=CCC1C(=O)NC(Cc2cn(c3ccccc23)C(C)(C)C=C)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccc(c(c2)N(=O)=O)O)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1	0.00
spectra-01284_PSM_6_2VYGIQ0F1Y	MSV000079050/raw/Cyanobacteria/EHu-7H_GA5_01_23228.mzXML	709	1791	1380	Laxaphycin_B_32-Epimer,_53-deoxy	27	1.6e-42	1378.84	690.437	271.477	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1	0.00
spectra-06998_PSM_5_HXGRU5JXHW	MSV000078936/raw/Samples/ISP2-s-EAM-P-01_B-11_P1-B-11_01_12757.mzXML	175	737	4086	[Ile2,Val7]-Surfactin_C14i	20	1.7e-42	1007.65	1008.68	258.375	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)O)CC(C)C)C(C)C)CCCCCCCCC(C)C)CCC(=O)O)C(CC)C)CC(C)C	0.00
spectra-06805_PSM_1_LPRP654O3V	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-07_G-12_P1-G-12_01_13434.mzXML	367	819	4163	none	20	2.0e-42	1035.68	1036.7	285.918	M+H	1	C1(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O[C@@H](C1)CCCCCCCCC(CC)C)C(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)OC	0.00
spectra-00025_PSM_6_DRM4E9ZCNZ	MSV000078936/raw/Samples/ISP2-s-EAM-P-07_F-10_P1-F-10_01_13420.mzXML	138	759	2334	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	20	2.5e-42	1021.67	1022.68	265.692	M+H	1	CCCCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	0.00
spectra-05903_PSM_0_2SIBAY302D	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_B-12_P1-B-12_01_13476.mzXML	176	792	72	BK_10_!BK_101C	20	2.7e-42	1034.7	1035.72	276.879	M+H	1	CCC(C)C1C(=O)OC(CCCCCCCCCC(C)C)CC(=O)NC(CCC(=N)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)N1	0.00
spectra-00550_PSM_1_ALG82XOMUU	MSV000078635/raw/Large_Pseudomonas_v2/P3-D-12_P1-D-12_01_3499.mzXML	299	842	2449	Surfactin_1-Me_ester	20	2.8e-42	1035.68	1036.69	293.711	M+H	1	CCCCCCCCCCCC1CC(=O)NC(CCC(=O)OC)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	0.00
spectra-07986_PSM_4_4IEXTL4B9S	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate57/Widow_Sulf43_57A10_RA10_01_571.mzXML	1433	2380	4451	Leucinostatin_B;_SF_1907II;_Paecilotoxin	19	1.2e-41	1203.82	602.917	326.024	M+2H	2	N1([C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NC(C(=O)N[C@H](C(=O)N[C@@H](C(=O)NC(C(=O)NC(C(=O)NCCC(=O)N[C@H](CNC)C)(C)C)(C)C)CC(C)C)CC(C)C)(C)C)[C@@H](C(C)C)O)C[C@@H](CC(CC(=O)CC)O)C)C[C@@H](C1)C)C(=O)/C=C/[C@@H](CC)C	0.00
spectra-01797_PSM_0_SBNK4DKRH0	MSV000078635/spectrum/Large_Pseudomonas_v2/P3-E-06_P1-E-6_01_3508.mzXML	271	712	2278	Putisolvin_I_2-Isoleucine_or_Leucine_analogue	18	1.4e-41	1393.84	1394.84	249.912	M+H	1	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCC(=N)O)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC1=O	0.00
spectra-12633_PSM_0_KC7PZNCYXG	MSV000078982/peak/0_WilliamsFreshwaterCyanosStandardsSelectedScansConvertedTo_mzXML/PW-13_v5_P1-B-4_Puwainaphycin_D_1224amu_01_15619_Scan626-648.mzXML	0	627	1195	Puwainaphycin_D_Puwainaphycin_D	22	3.1e-41	1224.69	1225.71	212.48	M+H	1	CCC(CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O)Cl	0.00
spectra-04543_PSM_0_1G5EL54EI6	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_G-11_P1-G-11_01_13535.mzXML	142	748	3809	Lichenysin-G5b	19	9.5e-41	1020.68	1021.71	261.982	M+H	1	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C1C(C)C)CCCCCCCCC(CC)C)CCC(=O)N)CC(C)C)CC(C)C)C(C)C)CC(=O)O)CC(C)C	0.00
spectra-07986_PSM_6_3V4UZ6JRKX	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate57/Widow_Sulf43_57A10_RA10_01_571.mzXML	1791	2890	2689	Leucinostatin_D_Leucinostatin_D	16	1.0e-40	1117.78	559.901	391.023	M+2H	2	CCC(C)C=CC(=O)N1CC(C)CC1C(=O)NC(CC(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)NC(C)CN(C)C	0.00
spectra-05903_PSM_1_8947SQW81C	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_B-12_P1-B-12_01_13476.mzXML	109	703	3801	Lichenysin-G3	19	1.7e-40	1006.67	1007.69	246.895	M+H	1	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C1C(C)C)CCCCCCCCC(C)C)CCC(=O)N)CC(C)C)CC(C)C)C(C)C)CC(=O)O)CC(C)C	0.00
spectra-01653_PSM_1_31SCOSXYZT	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-02_D-6_P1-D-6_01_14002.mzXML	30	458	3496	E'Surugamide_D'	16	1.8e-40	897.605	898.618	164.286	M+H	1	NCCCC[C@H]1NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC1=O)[C@H](CC)C)Cc1ccccc1)CC(C)C)[C@H](CC)C)C(C)C)[C@@H](CC)C	0.00
spectra-05954_PSM_1_5JHZGC3UQB	MSV000079450/ccms_peak/mzXML/P1-H-07_P1-H-7_01_3312.mzXML	289	536	2552	Pseudodesmin_A_Pseudodesmin_A	19	2.5e-40	1124.71	1125.7	190.642	M+H	1	CCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=N)O)C(=O)NC1C(C)OC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)O	0.00
spectra-00673_PSM_0_CP0YKLAAA8	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PFA2_GL1D6_GD6_01_892.mzXML	2516	3627	4669	Trichokindin-VII;_Trichokindin-X	20	8.4e-40	1775.09	888.56	485.738	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CO)C)(C)C)(CC)C)CCC(=O)N)(CC)C)CC(C)C)(C)C)C)(CC)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(CC)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	0.00
spectra-07051_PSM_0_XQRE5W0Y6T	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-06_D-3_P1-D-3_01_13287.mzXML	67	500	2083	Ohmyungsamycin_A_Ohmyungsamycin_A	19	1.0e-38	1457.89	1458.9	178.476	M+H	1	CC(C)CC1C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2c[nH]c3cccc(c23)OC)C(=O)NC(C(C)C)C(=O)NC(C(c2ccccc2)O)C(=O)NC(C(C)C)C(=O)OC(C)C(C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N1C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC	0.00
spectra-02351_PSM_22_RD9D9C5CYT	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Fleming_PDA2_71C4_RC4_01_782.mzXML	2282	3636	1948	Isocyclosporin_D_Isocyclosporin_D	20	5.5e-38	1215.86	1216.86	488.232	M+H	1	CC=CCC(C)C1C(C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)O1)NC	0.00
spectra-03048_PSM_0_WPRCG9H0M6	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Squire_Cz6_71D2_RD2_01_792.mzXML	2142	3592	1166	Antibiotic_BK_230_Antibiotic_BK_230	22	6.3e-38	1125.67	563.839	481.851	M+2H	2	CCC(C)C1C(=O)NCC(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccc(cc2)OC)C(=O)OC(C)C(=O)N2CCCCC2C(=O)N(C)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(=O)O)C(=O)N(C)C(C(C)CC)C(=O)N1C	0.00
spectra-06022_PSM_0_NCH2TSDCPO	MSV000078937/raw/Samples/ISP2-s-BuOH-P-02_G-4_P1-G-4_01_14036.mzXML	85	519	422	Etamycin_A_Etamycin_A	18	9.3e-38	878.454	879.461	184.812	M+H	1	CC(C)CC1C(=O)N2CC(CC2C(=O)N(C)CC(=O)N(C)C(C(C)C(C)C)C(=O)NC(C)C(=O)N(C)C(c2ccccc2)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O)O	0.00
spectra-00989_PSM_0_LIJTYWQHHZ	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_RBC7_GL1B1_GB1_01_862.mzXML	1116	1986	4484	Emerimicin_IV;_Stilbellin_II;_Samarospor	18	9.8e-38	1572.89	787.448	274.333	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)Cc2ccccc2)(C)C)(C)C)(C)C)C(C)C)CC(C)C)(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)NC(Cc3ccccc3)CO)(C)C)CC(C2)O)(CC)C)CCC(=O)N)CC(C1)O	0.00
spectra-05708_PSM_0_W73HSE1HHG	MSV000079450/peak/mzXML/P1-H-08_P1-H-8_01_3313.mzXML	332	789	494	Massetolides_Massetolide_H	18	1.0e-37	1153.72	1154.72	275.889	M+H	1	CCCCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(C)OC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)O	0.00
spectra-01833_PSM_15_EFHJMZV9DD	MSV000078635/spectrum/Large_Pseudomonas_v2/P3-C-12_P1-C-12_01_3484.mzXML	143	287	3832	Bacillomycin_D5;_Raubitschek_substance	18	1.1e-37	1058.56	1059.57	106.734	M+H	1	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1CCC2)CCC(=O)O)CO)C(O)C)CCCCCCCCCCCCC)CC(=O)N)Cc1ccc(cc1)O)CC(=O)N	0.00
spectra-05903_PSM_4_4592Q3IS9N	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_B-12_P1-B-12_01_13476.mzXML	117	715	1755	BK_10_!BK_101A-form	18	1.2e-37	1020.68	1021.71	250.938	M+H	1	CCC(C)C1C(=O)OC(CCCCCCCCC(C)C)CC(=O)NC(CCC(=N)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)N1	0.00
spectra-05492_PSM_1_RYDUO2NKXC	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_BIA11_GL1E5_GE5_01_905.mzXML	1199	2120	4672	Heptaibin	18	2.1e-37	1558.88	780.444	292.918	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)[C@@H](NC(=O)C)Cc2ccccc2)(C)C)(C)C)(C)C)C(C)C)CC(C)C)(C)C)(C)C)[C@H](C(=O)N[C@H](C(=O)NC(C(=O)N2[C@H](C(=O)NC(C(=O)N[C@@H](Cc3ccccc3)CO)(C)C)C[C@H](C2)O)(C)C)CCC(=O)N)C[C@H](C1)O	0.00
spectra-00892_PSM_4_E2OB90AGX6	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PBA3_GL1G7_GG7_01_932.mzXML	2022	3407	3895	Trichogin-A-IV;_GA_IV	16	3.2e-37	1065.72	1066.72	459.133	M+H	1	C(=O)(C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CCCCCCC)(C)C)CC(C)C)(C)C)CC(C)C)(C)C)C(CC)C)NC(CC(C)C)CO	0.00
spectra-05837_PSM_6_K4EEMUXGO6	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-08_F-12_P1-F-12_01_14758.mzXML	77	545	318	SNA_60-367_2'-Deoxy	19	3.6e-37	1488.85	745.434	194.04	M+2H	2	CCC(C)C1C(=O)Oc2ccc(cc2)CC(C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)N1)NC(=O)C(CCCN)NC(=O)C(CCC(=O)O)NC(=O)CCCCCCCCCCCCCC(C)C	0.00
spectra-08380_PSM_0_H24I745C7Q	MSV000078936/raw/Samples/ISP2-s-EAM-P-03_B-9_P1-B-9_01_12961.mzXML	59	451	3563	WS-7338-B;_BE-18257-B	15	3.8e-37	612.327	613.341	162.001	M+H	1	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1C(CC)C)CC(C)C)Cc1c[nH]c2c1cccc2)CCC(=O)O)C	0.00
spectra-01833_PSM_17_RGMPE5TF7Z	MSV000078635/spectrum/Large_Pseudomonas_v2/P3-C-12_P1-C-12_01_3484.mzXML	327	723	848	Surfactin_Surfactin_A1	18	1.0e-36	1007.65	1008.66	253.655	M+H	1	CC(C)CCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	0.00
spectra-00581_PSM_0_2G5XW49515	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate9/1651_009B1_RB1_01_13317.mzXML	1729	2217	1092	Majusculamide_C_Majusculamide_C	20	4.2e-36	984.59	985.603	337.772	M+H	1	CCC(C)C1C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)NC(C)C(=O)C(C)(C)C(=O)NC(C)C(=O)NC(CC)C(C)C(=O)OC(C(C)CC)C(=O)NCC(=O)N1C	0.00
spectra-07486_PSM_4_5VAAQPMC2E	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cit2_GL1C5_GC5_01_879.mzXML	2252	3638	4479	Acremostatin_C	14	4.5e-36	1291.91	1292.92	485.982	M+H	1	N1(C(=O)C(CCCCCCCC)C)[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(C(=O)NC(C(=O)NCCC(=O)N[C@H](C[N+]([O-])(C)C)C)(C)C)(C)C)CC(C)C)CC(C)C)(C)C)[C@@H](C(C)C)O)C[C@@H](C[C@@H](CC(=O)CC)O)C)C[C@@H](C1)C	0.00
spectra-08077_PSM_0_UH9RS12IP5	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-08_E-8_P1-E-8_01_14742.mzXML	12	429	1253	Sungsanpin_Sungsanpin	19	8.8e-36	1591.8	796.913	154.936	M+2H	2	CCC(C)C1C(=O)NC(CC(=O)NCC(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)N1)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)O	0.00
spectra-11462_PSM_3_7F4UI4PT8I	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_SDA002_GL1C7_GC7_01_881.mzXML	1908	3441	4183	Leucinostatin_R	15	9.7e-36	1201.84	601.927	460.529	M+2H	2	N1(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCC(=O)NC(CN(C)C)C)(C)C)(C)C)CC(C)C)CC(C)C)(C)C)C(C(C)C)O)CC(CCCC(=O)CC)C)CC(C1)C)C(=O)/C=C/[C@@H](CC)C	0.00
spectra-04543_PSM_3_ITD88889I8	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_G-11_P1-G-11_01_13535.mzXML	99	682	3789	Lichenysin_A	17	1.1e-35	1006.67	1007.69	239.749	M+H	1	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C1C(CC)C)CCCCCCCCCC)CCC(=O)N)CC(C)C)CC(C)C)C(C)C)CC(=O)O)CC(C)C	0.00
spectra-01165_PSM_1_1L7WTGF0CW	MSV000079450/ccms_peak/mzXML/P2-G-11_P1-G-11_01_3423.mzXML	234	568	391	Massetolides_Massetolide_E	17	1.3e-35	1111.67	1112.66	201.383	M+H	1	CCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)O	0.00
spectra-03336_PSM_14_IYUWB0WC9L	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate29/1904_029B7_RB7_01_15407.mzXML	2079	2704	1534	Dolastatin_1_31-Methyl,_demethoxy,_11-N-Me	22	1.4e-35	982.61	492.315	396.617	M+2H	2	CCCC1C(C)C(=O)OC(C(C)CC)C(=O)NCC(=O)N(C)C(CC(C)C)C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)C(C)(C)C(=O)N(C)C(C)C(=O)N1	0.00
spectra-05708_PSM_2_T9U81NJ7R4	MSV000079450/peak/mzXML/P1-H-08_P1-H-8_01_3313.mzXML	244	657	429	Massetolides_Massetolide_F	17	5.8e-35	1125.69	1126.69	231.412	M+H	1	CCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(C)OC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)O	0.00
spectra-05903_PSM_10_MFU5MQE0HW	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_B-12_P1-B-12_01_13476.mzXML	80	660	3793	Lichenysin-G1a	15	9.2e-35	992.652	993.673	232.409	M+H	1	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C1C(C)C)CCCCCCC(CC)C)CCC(=O)N)CC(C)C)CC(C)C)C(C)C)CC(=O)O)CC(C)C	0.00
spectra-04292_PSM_7_NOFNNFP0AA	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate71/BHC_RBC3_71E6_RE6_01_809.mzXML	2044	3626	37	Cyclosporin,_9CI_10-(2-Aminobutanoic_acid)_analogue	19	1.4e-34	1187.83	594.918	487.25	M+2H	2	CC=CCC(C)C(C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(CC)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	0.00
spectra-07147_PSM_2_ZSDOTPIQLK	MSV000078936/raw/Samples/ISP2-s-EAM-P-09_B-11_P1-B-11_01_13577.mzXML	86	581	1478	Ilamycins_Ilamycin_B2	14	2.2e-34	1027.57	1028.57	205.708	M+H	1	CC=CCC1C(=O)NC(Cc2cn(c3ccccc23)C(C)(C)C2CO2)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccc(c(c2)N(=O)=O)O)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1	0.00
