VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
None	MSV000079450/ccms_peak/mzXML/P3-A-03_P1-A-3_01_3445.mzXML	286	822	1622	Orfamide_A_Orfamide_A	26	2.1e-54	1294.84	1295.85	287.004	M+H	1	CCCCCCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC1=O)O	3.03
spectra-06102_PSM_11_Y71XB8XLL4	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Dunn_Cz1_71E10_RE10_01_813.mzXML	2406	3482	2515	Cyclosporin,_9CI_Cyclosporin_R	29	3.0e-54	1173.81	594.918	465.959	M+2H	2	CC=CCC(C)C(C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	0.00
spectra-05232_PSM_0_7YHUE8VVC7	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PBA3_GL1G7_GG7_01_932.mzXML	2014	3398	4831	Saturnisporin_SA_IV;_Metanicin_D	25	3.4e-54	1950.13	1001.57	457.94	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)C)(C)C)C)(C)C)(C)C)CCC(=O)N)(C)C)CC(C)C)(C)C)(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc2ccccc2)CO)CCC(=O)N)CCC(=O)N)(CC)C)(C)C)C(C)C)CCC1	0.00
spectra-09477_PSM_0_EA18C3IBDK	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-01_B-11_P1-B-11_01_12757.mzXML	201	769	2586	Surfactin_7-L-Valine_analogue,_1-Me_ester	25	8.1e-54	1035.68	1022.7	269.159	M+H	1	CCC(C)CCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)OC)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)O1	2.94
None	MSV000078635/raw/Large_Pseudomonas_v2/P1-H-07_P1-H-7_01_3312.mzXML	137	262	678	Tolaasin_Tolaasin_D	27	1.6e-53	1986.21	994.105	98.297	M+2H	2	CCCCCC(CC(=O)NC(=CC)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(=N)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC1C(C)OC(=O)C(CCCCN)NC(=O)C(CCN)NC(=O)C(CCO)NC(=O)C(C(C)CC)NC1=O)O	0.00
spectra-05210_PSM_23_K5GYRM4BNO	MSV000079050/ccms_peak/Cyanobacteria/EHu-7H_GA5_01_23228.mzXML	700	1781	42	Lyngbyacyclamide_A_104R-Hydroxy	29	2.8e-53	1458.83	1425.88	270.152	M+H	1	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCO)C(=O)NC(CC(C)C)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CC(CC2C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)O)C(=O)N1)O	2.86
None	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/Clearwater_SEA1_57D1_RD1_01_599.mzXML	839	1511	4057	SCH-378161	28	9.2e-53	1122.63	1123.64	213.715	M+H	1	C1(=O)N(C(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)N3C(C(=O)NCC(=O)N(C1C(C)C)C)CCC3)Cc1ccccc1)C(CC)C)CCC(=O)O)C)C(C)C)CCC2)C(CC)C)CCC(=O)N)C	2.78
None	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate29/1904_029A10_RA10_01_15399.mzXML	1854	2457	3859	dolastatin_12	31	1.0e-52	968.595	485.303	362.773	M+2H	2	c1(ccccc1)CC1C(=O)NC(C)C(=O)C(C(=O)N(C(C(=O)NC(CC)C(C(=O)OC(C(=O)NCC(=O)N(C(C(=O)NCC(=O)N(C(C(=O)N1C)C(C)C)C)CC(C)C)C)C(CC)C)C)C)C)(C)C	0.00
spectra-05160_PSM_10_0Q9KFSPWUD	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_SDA005_64A10_GA10_01_667.mzXML	1901	3029	2691	Cyclosporin,_9CI_Cyclosporin_W	26	1.8e-52	1203.82	1218.83	412.811	M+H	1	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N1C)O	2.70
spectra-02700_PSM_0_TZS4HER0F7	MSV000078936/raw/Samples/ISP2-s-EAM-P-03_D-10_P1-D-10_01_12988.mzXML	194	869	2585	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	24	1.5e-51	1035.68	1064.74	302.817	M+H	1	CCC(C)CCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)O1	2.63
spectra-05210_PSM_7_2T73TKR8ZO	MSV000079050/ccms_peak/Cyanobacteria/EHu-7H_GA5_01_23228.mzXML	796	1891	1380	Laxaphycin_B_32-Epimer,_53-deoxy	32	1.5e-51	1378.84	682.44	284.535	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1	0.00
spectra-08648_PSM_0_S4LM7L2C2N	MSV000078936/raw/Samples/ISP2-s-EAM-P-07_A-10_P1-A-10_01_13360.mzXML	130	792	2484	Surfactin_1-Me_ester	24	1.6e-51	1049.7	1036.7	276.879	M+H	1	CCC(C)CCCCCCCCC1CC(=O)NC(CCC(=O)OC)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	2.56
None	MSV000078982/peak/1_WilliamsFreshwaterCyanosStandardsRawDataEntireRun_mzXML/PW-11_P1-B-2_Puwainaphycin_B_1232amu_01_15528.mzML	457	806	2417	Puwainaphycin_B_Puwainaphycin_B	28	1.9e-51	1232.74	1233.75	211.002	M+H	1	CCCCC(=O)CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O	2.50
spectra-05838_PSM_7_ZLG0C5WFAK	MSV000078936/raw/Samples/ISP2-s-EAM-P-07_A-6_P1-A-6_01_13356.mzXML	100	707	3794	Esperin	21	4.6e-51	1021.67	1008.66	248.235	M+H	1	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)CC(NC(=O)C1C(C)C)C(=O)NC(C(=O)NC(C(=O)O)C(C)C)CC(C)C)CCCCCCCCCCCC)CCC(=O)O)CC(C)C)CC(C)C	2.44
spectra-06347_PSM_0_RPQQF4NKSV	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Squire_Cz6_71D2_RD2_01_792.mzXML	2157	3625	1166	Antibiotic_BK_230_Antibiotic_BK_230	27	1.0e-50	1125.67	1126.7	486.058	M+H	1	CCC(C)C1C(=O)NCC(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccc(cc2)OC)C(=O)OC(C)C(=O)N2CCCCC2C(=O)N(C)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(=O)O)C(=O)N(C)C(C(C)CC)C(=O)N1C	2.38
spectra-00068_PSM_7_7SUYMAGYGL	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate71/Sapulpa_Cz2_71D8_RD8_01_798.mzXML	2132	3506	2723	Cyclosporin,_9CI_Cyclosporin_X	28	1.4e-50	1201.84	594.918	469.597	M+2H	2	CC=CCC(C)C(C1C(=O)NC(CCC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	0.00
None	MSV000078937/raw/Samples/ISP2-s-BuOH-P-03_E-4_P1-E-4_01_14327.mzXML	96	804	1640	Daitocidin_Pumilacidin_F	23	1.6e-50	1049.7	1050.7	281.055	M+H	1	CC(C)CCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)O1	2.33
spectra-09251_PSM_25_I11J5DIIKR	MSV000079050/raw/Cyanobacteria/EHu-7I_GA6_01_23229.mzXML	690	1791	1408	Laxaphycin_B_104R-Hydroxy	32	3.1e-50	1410.83	713.442	271.601	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CC(CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1)O	0.00
spectra-05528_PSM_0_NPST8W6XJP	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/Quaker_PBA3_53C3_RC3_01_493.mzXML	1398	2408	4783	TA_IIIc	24	4.9e-50	1923.12	967.057	326.84	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C)(C)C)Cc2ccccc2)(C)C)(C)C)CCC(=O)N)(C)C)(C)C)(C)C)CO)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)CO)CCC(=O)N)CCC(=O)N)(CC)C)(C)C)C(C)C)CCC1	0.00
spectra-00903_PSM_0_V1S1202XKS	MSV000079050/ccms_peak/Cyanobacteria/PAC12H_RD1_01_23151.mzXML	2062	3282	4054	Substance_D;_RP-11072-D;	25	6.0e-50	1084.69	1070.71	461.071	M+H	1	C1(=O)N2C(C(=O)N(C(C(=O)NCC(=O)OC(C(C(=O)NC(C(=O)N3C(C(=O)NC(C(=O)N(C1C(C)C)C)CC(C)C)CCC3)CC(C)C)N(C(=O)C1N(C(=O)C(N(C(=O)C)C)C(C)C)CCC1)C)C)CC(C)C)C)CCC2	2.27
spectra-04678_PSM_0_604BVURQUN	MSV000078936/raw/Samples/ISP2-s-EAM-P-04_C-4_P1-C-4_01_13072.mzXML	187	749	4163	none	23	7.7e-50	1035.68	1050.72	293.434	M+H	1	C1(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O[C@@H](C1)CCCCCCCCC(CC)C)C(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)OC	2.22
spectra-00683_PSM_1_M0LQQG88ND	MSV000078936/clustered/MSV000078936_specs_ms.mgf	2769	5477	2334	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	20	1.4e-49	1021.67	1040.65	-1	M+H	1	CCCCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	2.17
spectra-05497_PSM_15_XDHQNVD80H	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/Reese_Cz1_57C3_RC3_01_589.mzXML	2146	3184	2762	Cyclosporin,_9CI_Cyclosporin_Y	27	1.7e-49	1201.84	594.914	429.943	M+2H	2	CC=CCC(C)C(C1C(=O)NC(CCC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	0.00
spectra-01724_PSM_14_BNL6JC92ER	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate71/Fleming_PDA2_71C4_RC4_01_782.mzXML	1991	3196	674	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue	27	4.7e-49	1232.84	609.926	430.758	M+2H	2	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)NCC(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	0.00
None	MSV000078982/peak/1_WilliamsFreshwaterCyanosStandardsRawDataEntireRun_mzXML/PW-11_P1-B-2_Puwainaphycin_B_1232amu_01_15528.mzML	403	733	2378	Puwainaphycin_A_Puwainaphycin_A	28	5.2e-49	1234.72	1235.73	193.906	M+H	1	CCCCC(=O)CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O	2.13
None	MSV000078635/spectrum/Large_Pseudomonas_v2/P3-E-08_P1-E-8_01_3510.mzXML	285	668	1101	Putisolvin_I_Putisolvin_I	21	5.7e-49	1379.83	1380.83	235.109	M+H	1	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCC(=N)O)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O	2.08
spectra-06347_PSM_2_5RMDHSVMCH	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Squire_Cz6_71D2_RD2_01_792.mzXML	1234	2030	1726	Eujavanicin_A_Eujavanicin_A	25	8.7e-49	1119.68	1144.68	280.539	M+H	1	CCC(C)C1C(=O)NC(CC(=O)O)C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)OC(C)C(=O)N2CCCCC2C(=O)N(C)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(=O)O)C(=O)N(C)C(C(C)CC)C(=O)N1C	2.04
spectra-09477_PSM_3_EULBKMWQUZ	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-01_B-11_P1-B-11_01_12757.mzXML	165	726	4095	[Val7]-Surfactin_C13ai_dimethyl_ester	23	8.8e-49	1021.67	1008.68	254.669	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)OC)CC(C)C)C(C)C)CCCCCCC(CC)C)CCC(=O)OC)CC(C)C)CC(C)C	2.00
None	MSV000078936/clustered/MSV000078936_specs_ms.mgf	1382	2715	180	Nocardiamide_A_Nocardiamide_A	18	1.1e-48	686.437	687.463	-1	M+H	1	CCC(C)C1C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)N1	1.96
None	MSV000078937/raw/Samples/ISP2-s-BuOH-P-03_E-4_P1-E-4_01_14327.mzXML	122	847	2715	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	22	1.2e-48	1063.71	1064.71	295.544	M+H	1	CC(C)CCCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)O1	1.92
spectra-01209_PSM_0_DAMBBVBCQ7	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_PFA1_53D7_RD7_01_509.mzXML	1921	2714	4740	Trikoningin-KA-V;_KA_V	23	1.4e-48	1889.13	956.559	370	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C)(C)C)C)(C)C)C(CC)C)CCC(=O)N)(C)C)(C)C)(C)C)CO)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)CO)CCC(=O)N)CCC(=O)N)C(CC)C)(C)C)C(C)C)CCC1	0.00
spectra-06298_PSM_0_W51GJYXQKD	MSV000078936/raw/Samples/ISP2-s-EAM-P-08_F-12_P1-F-12_01_13524.mzXML	242	790	4108	[Ile2Ile7]-Surfactin_C15_dimethyl_ester	23	1.9e-48	1063.71	1050.72	276.418	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)OC)CC(C)C)C(CC)C)CCCCCCCCCCCC)CCC(=O)OC)C(CC)C)CC(C)C	1.89
spectra-07053_PSM_0_DYXT9W1667	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_A-12_P1-A-12_01_13464.mzXML	54	516	2624	SNA_60-367_SNA_60-367-13	26	2.0e-48	1504.84	753.441	183.836	M+2H	2	CCC(C)C1C(=O)Oc2ccc(cc2)CC(C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)N1)NC(=O)C(CCCN)NC(=O)C(CCC(=O)O)NC(=O)CC(CCCCCCCCCCCC(C)C)O	0.00
None	MSV000078635/raw/Large_Pseudomonas_v2/P2-A-07_P1-A-7_01_3329.mzXML	477	901	1246	Surfactin_Surfactin_D	22	2.3e-48	1049.7	1050.71	313.607	M+H	1	CC(C)CCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	1.85
None	MSV000078635/spectrum/Large_Pseudomonas_v2/P2-A-06_P1-A-6_01_3328.mzXML	216	572	640	Amphisin_9-L-Glutamic_acid_analogue	24	2.4e-48	1408.84	1409.85	202.753	M+H	1	CCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC1C(C)OC(=O)CCC(C(=O)O)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCC(=N)O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC1=O)O	1.82
spectra-01635_PSM_0_QQP6646JL4	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-07_A-6_P1-A-6_01_14589.mzXML	99	745	4102	[Ile2Val7]-Surfactin_C14i_dimethyl_ester	23	2.6e-48	1035.68	1022.67	261.429	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)OC)CC(C)C)C(C)C)CCCCCCCCC(C)C)CCC(=O)OC)C(CC)C)CC(C)C	1.79
spectra-03801_PSM_1_D09WFYQT9Q	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_B-12_P1-B-12_01_13476.mzXML	109	703	1755	BK_10_!BK_101A-form	22	2.7e-48	1020.68	1007.69	246.895	M+H	1	CCC(C)C1C(=O)OC(CCCCCCCCC(C)C)CC(=O)NC(CCC(=N)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)N1	1.75
spectra-02031_PSM_12_HNGBTE4ZQX	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-02_B-11_P1-B-11_01_13983.mzXML	147	756	2301	Bacillus_amyloliquefaciens_Surfactin_1_Bacillus_amyloliquefaciens_Surfactin_1	20	4.4e-48	1035.68	1068.66	264.656	M+H	1	CCCCCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	1.72
spectra-01226_PSM_1_5YFPYGWPD6	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate29/1904_029B8_RB8_01_15408.mzXML	973	1430	1534	Dolastatin_1_31-Methyl,_demethoxy,_11-N-Me	25	6.3e-48	982.61	987.616	226.721	M+H	1	CCCC1C(C)C(=O)OC(C(C)CC)C(=O)NCC(=O)N(C)C(CC(C)C)C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)C(C)(C)C(=O)N(C)C(C)C(=O)N1	1.69
spectra-04100_PSM_0_Z2631SQ5MM	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	2032	3008	4572	Trichovirin_II_1b	23	9.2e-48	1703.03	885.531	413.763	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C)(C)C)C)CC(C)C)(C)C)CCC(=O)N)C)C(C)C)(C)C)(CC)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	0.00
spectra-05635_PSM_3_GEC1KH76Q4	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_BFA4_64B10_GB10_01_679.mzXML	1140	1798	1030	Adenopeptin_Adenopeptin	22	1.3e-47	1423.94	712.484	254.392	M+2H	2	CCC(C)(C(=O)NCCC(=O)NCC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(CC)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CCCCC1C(=O)NC(C)(CC)C(=O)NC(CC(C)C)CN1CCC[N]2=C1CCC2)NC(=O)C(C)(CC)NC(=O)C1CCCN1C(=O)C	0.00
spectra-03801_PSM_0_P8ZRX2N31Z	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-08_B-12_P1-B-12_01_13476.mzXML	176	792	1091	Surfactin_Surfactin_C1	22	2.0e-47	1035.68	1035.72	276.879	M+H	1	CC(C)CCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	1.67
spectra-09477_PSM_5_0ZGOLMNIHZ	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-01_B-11_P1-B-11_01_12757.mzXML	175	737	4099	[Ile2,Val7]-Surfactin_C14i_monomethyl_es	22	2.6e-47	1021.67	1008.68	258.375	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)OC)CC(C)C)C(C)C)CCCCCCCCC(C)C)CCC(=O)O)C(CC)C)CC(C)C	1.64
spectra-01635_PSM_1_JO6X5HENAH	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-07_A-6_P1-A-6_01_14589.mzXML	151	824	4143	Lipopeptide_NO	22	4.0e-47	993.636	1050.71	288.044	M+H	1	N1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)O)CC(C)C)CC(C)C)CCCCCCC(C)C)CCC(=O)O)CC(C)C)CC(C)C	1.61
spectra-09477_PSM_4_MIP8U92VKJ	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-01_B-11_P1-B-11_01_12757.mzXML	220	792	4100	[Ile2,Ile7]-Surfactin_C15_monomethyl_est	22	4.1e-47	1049.7	1036.71	276.909	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)OC)CC(C)C)C(CC)C)CCCCCCCCCCCC)CCC(=O)O)C(CC)C)CC(C)C	1.59
